idTemp,fechaInicioAgenda,hora,anamnesis,fechaInicioAgenda,eog,tratamiento,temperatura,peso,referencia,nota_caja,atendidoPor,pendiente,aFuturo,fechaInicioAgenda,fechaInicioAgenda,pacienteId,clienteId,referenciumId
4582,2024-07-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-04T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-04T03:00:00.000Z,2024-07-04T03:00:00.000Z,2224,1211,2
4583,2024-08-02T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-02T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-02T03:00:00.000Z,2024-08-02T03:00:00.000Z,5289,2565,2
4584,2024-07-08T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-08T03:00:00.000Z,"Sin eog",Sextuple,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-08T03:00:00.000Z,2024-07-08T03:00:00.000Z,3592,2580,2
4585,2025-04-22T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-22T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-22T03:00:00.000Z,2025-04-22T03:00:00.000Z,3618,2606,2
4586,2024-08-06T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-06T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-06T03:00:00.000Z,2024-08-06T03:00:00.000Z,1078,55,2
4587,2024-09-08T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-08T03:00:00.000Z,"Sin eog",Rabia,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-08T03:00:00.000Z,2024-09-08T03:00:00.000Z,2364,1351,2
4588,2025-05-02T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-02T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-02T03:00:00.000Z,2025-05-02T03:00:00.000Z,2380,1367,2
4589,2025-04-26T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-26T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-26T03:00:00.000Z,2025-04-26T03:00:00.000Z,3639,2627,2
4590,2025-02-10T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-10T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-10T03:00:00.000Z,2025-02-10T03:00:00.000Z,1078,55,2
4591,2024-08-08T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-08T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-08T03:00:00.000Z,2024-08-08T03:00:00.000Z,3641,2629,2
4592,2025-04-01T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-01T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-01T03:00:00.000Z,2025-04-01T03:00:00.000Z,2186,1173,2
4593,2024-07-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-13T03:00:00.000Z,2024-07-13T03:00:00.000Z,3924,2912,2
4594,2025-06-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-13T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-13T03:00:00.000Z,2025-06-13T03:00:00.000Z,3926,2914,2
4595,2024-08-05T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-05T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-05T03:00:00.000Z,2024-08-05T03:00:00.000Z,3690,2678,2
4596,2025-06-23T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-23T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-23T03:00:00.000Z,2025-06-23T03:00:00.000Z,2197,1184,2
4597,2025-04-03T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-03T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-03T03:00:00.000Z,2025-04-03T03:00:00.000Z,341,1198,2
4598,2024-06-24T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-06-24T03:00:00.000Z,"Sin eog",Sextuple,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-06-24T03:00:00.000Z,2024-06-24T03:00:00.000Z,3695,2683,2
4599,2024-07-24T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-24T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-24T03:00:00.000Z,2024-07-24T03:00:00.000Z,3716,2704,2
4600,2025-05-24T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-24T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-24T03:00:00.000Z,2025-05-24T03:00:00.000Z,3727,2715,2
4601,2025-04-03T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-03T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-03T03:00:00.000Z,2025-04-03T03:00:00.000Z,5232,1198,2
4602,2025-04-03T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-03T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-03T03:00:00.000Z,2025-04-03T03:00:00.000Z,5422,1198,2
4603,2025-04-03T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-03T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-03T03:00:00.000Z,2025-04-03T03:00:00.000Z,5526,1198,2
4604,2025-04-17T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-17T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-17T03:00:00.000Z,2025-04-17T03:00:00.000Z,1078,55,2
4605,2025-04-12T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-12T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-12T03:00:00.000Z,2025-04-12T03:00:00.000Z,2251,1238,2
4606,2025-05-02T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-02T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-02T03:00:00.000Z,2025-05-02T03:00:00.000Z,1078,55,2
4607,2024-12-12T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-12T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-12T03:00:00.000Z,2024-12-12T03:00:00.000Z,5295,2716,2
4608,2024-09-06T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-06T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-06T03:00:00.000Z,2024-09-06T03:00:00.000Z,3730,2718,2
4609,2025-01-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-01-16T03:00:00.000Z,"Sin eog",Sextuple,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-01-16T03:00:00.000Z,2025-01-16T03:00:00.000Z,2302,1289,2
4610,2024-07-10T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-10T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-10T03:00:00.000Z,2024-07-10T03:00:00.000Z,3732,2720,2
4611,2025-02-27T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-27T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-27T03:00:00.000Z,2025-02-27T03:00:00.000Z,2316,1303,2
4612,2025-05-22T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-22T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-22T03:00:00.000Z,2025-05-22T03:00:00.000Z,374,1348,2
4613,2024-06-28T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-06-28T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-06-28T03:00:00.000Z,2024-06-28T03:00:00.000Z,3734,2722,2
4614,2024-09-29T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-29T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-29T03:00:00.000Z,2024-09-29T03:00:00.000Z,3734,2722,2
4615,2024-08-19T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-19T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-19T03:00:00.000Z,2024-08-19T03:00:00.000Z,3739,2727,2
4616,2024-11-21T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-21T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-21T03:00:00.000Z,2024-11-21T03:00:00.000Z,3743,2731,2
4617,2024-08-08T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-08T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-08T03:00:00.000Z,2024-08-08T03:00:00.000Z,3752,2740,2
4618,2024-07-22T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-22T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-22T03:00:00.000Z,2024-07-22T03:00:00.000Z,3757,2745,2
4619,2024-09-18T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-18T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-18T03:00:00.000Z,2024-09-18T03:00:00.000Z,3774,2762,2
4620,2025-03-11T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-03-11T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-03-11T03:00:00.000Z,2025-03-11T03:00:00.000Z,1078,55,2
4621,2024-07-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-04T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-04T03:00:00.000Z,2024-07-04T03:00:00.000Z,3780,2768,2
4622,2024-07-11T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-07-11T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-07-11T03:00:00.000Z,2024-07-11T03:00:00.000Z,3787,2775,2
4623,2024-09-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-04T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-04T03:00:00.000Z,2024-09-04T03:00:00.000Z,3799,2787,2
4624,2025-06-17T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-17T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-17T03:00:00.000Z,2025-06-17T03:00:00.000Z,2415,1402,2
4625,2024-08-29T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-29T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-29T03:00:00.000Z,2024-08-29T03:00:00.000Z,3807,2795,2
4626,2025-05-02T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-05-02T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-05-02T03:00:00.000Z,2025-05-02T03:00:00.000Z,2429,1416,2
4627,2024-10-19T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-19T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-19T03:00:00.000Z,2024-10-19T03:00:00.000Z,3819,2807,2
4628,2025-04-09T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-04-09T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-04-09T03:00:00.000Z,2025-04-09T03:00:00.000Z,2479,1467,2
4629,2024-09-12T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-12T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-12T03:00:00.000Z,2024-09-12T03:00:00.000Z,3826,2814,2
4630,2024-09-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-04T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-04T03:00:00.000Z,2024-09-04T03:00:00.000Z,3828,2816,2
4631,2024-11-01T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-01T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-01T03:00:00.000Z,2024-11-01T03:00:00.000Z,2580,1568,2
4632,2024-08-12T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-12T03:00:00.000Z,"Sin eog",Sextuple,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-12T03:00:00.000Z,2024-08-12T03:00:00.000Z,2353,1340,2
4633,2024-08-31T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-31T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-31T03:00:00.000Z,2024-08-31T03:00:00.000Z,3828,2816,2
4634,2024-10-13T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-13T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-13T03:00:00.000Z,2024-10-13T03:00:00.000Z,2355,1342,2
4635,2024-11-09T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-09T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-09T03:00:00.000Z,2024-11-09T03:00:00.000Z,3829,2817,2
4636,2025-06-14T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-14T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-14T03:00:00.000Z,2025-06-14T03:00:00.000Z,2355,1342,2
4637,2024-08-17T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-17T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-17T03:00:00.000Z,2024-08-17T03:00:00.000Z,3832,2820,2
4638,2024-09-12T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-12T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-12T03:00:00.000Z,2024-09-12T03:00:00.000Z,3833,2821,2
4639,2025-06-14T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-14T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-14T03:00:00.000Z,2025-06-14T03:00:00.000Z,373,1342,2
4640,2024-08-19T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-19T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-19T03:00:00.000Z,2024-08-19T03:00:00.000Z,3834,2822,2
4641,2025-06-14T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-14T03:00:00.000Z,"Sin eog",Sextuple,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-14T03:00:00.000Z,2025-06-14T03:00:00.000Z,373,1342,2
4642,2024-11-09T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-09T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-09T03:00:00.000Z,2024-11-09T03:00:00.000Z,3836,2824,2
4643,2024-10-02T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-02T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-02T03:00:00.000Z,2024-10-02T03:00:00.000Z,2369,1356,2
4644,2024-08-28T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-28T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-28T03:00:00.000Z,2024-08-28T03:00:00.000Z,3849,2837,2
4645,2024-08-30T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-30T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-30T03:00:00.000Z,2024-08-30T03:00:00.000Z,600,2837,2
4646,2024-08-30T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-30T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-30T03:00:00.000Z,2024-08-30T03:00:00.000Z,5296,2837,2
4647,2024-09-28T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-28T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-28T03:00:00.000Z,2024-09-28T03:00:00.000Z,3851,2839,2
4648,2024-09-01T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-01T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-01T03:00:00.000Z,2024-09-01T03:00:00.000Z,3856,2844,2
4649,2024-09-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-04T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-04T03:00:00.000Z,2024-09-04T03:00:00.000Z,3861,2849,2
4650,2024-09-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-04T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-04T03:00:00.000Z,2024-09-04T03:00:00.000Z,602,2849,2
4651,2024-09-04T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-04T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-04T03:00:00.000Z,2024-09-04T03:00:00.000Z,3862,2850,2
4652,2024-08-31T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-31T03:00:00.000Z,"Sin eog","Sin tratamiento",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-31T03:00:00.000Z,2024-08-31T03:00:00.000Z,3862,2850,2
4653,2024-09-07T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-07T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-07T03:00:00.000Z,2024-09-07T03:00:00.000Z,3867,2855,2
4654,2024-12-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-16T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-16T03:00:00.000Z,2024-12-16T03:00:00.000Z,2376,1363,2
4655,2024-08-03T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-03T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-03T03:00:00.000Z,2024-08-03T03:00:00.000Z,2379,1366,2
4656,2024-08-03T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-03T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-03T03:00:00.000Z,2024-08-03T03:00:00.000Z,5239,1366,2
4657,2024-09-09T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-09T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-09T03:00:00.000Z,2024-09-09T03:00:00.000Z,3871,2859,2
4658,2025-06-14T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-14T03:00:00.000Z,"Sin eog",Sextuple,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-14T03:00:00.000Z,2025-06-14T03:00:00.000Z,378,1381,2
4659,2024-11-08T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-08T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-08T03:00:00.000Z,2024-11-08T03:00:00.000Z,603,2863,2
4660,2024-08-01T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-08-01T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-08-01T03:00:00.000Z,2024-08-01T03:00:00.000Z,2411,1398,2
4661,2025-06-12T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-06-12T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-06-12T03:00:00.000Z,2025-06-12T03:00:00.000Z,3878,2866,2
4662,2024-09-30T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-30T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-30T03:00:00.000Z,2024-09-30T03:00:00.000Z,3883,2871,2
4663,2024-09-18T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-09-18T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-09-18T03:00:00.000Z,2024-09-18T03:00:00.000Z,3886,2874,2
4664,2025-02-10T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-02-10T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-02-10T03:00:00.000Z,2025-02-10T03:00:00.000Z,3903,2891,2
4665,2024-10-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-16T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-16T03:00:00.000Z,2024-10-16T03:00:00.000Z,3909,2897,2
4666,2024-10-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-16T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-16T03:00:00.000Z,2024-10-16T03:00:00.000Z,4238,3229,2
4667,2024-11-27T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-27T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-27T03:00:00.000Z,2024-11-27T03:00:00.000Z,4242,3233,2
4668,2024-10-29T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-29T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-29T03:00:00.000Z,2024-10-29T03:00:00.000Z,4246,3237,2
4669,2024-10-23T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-23T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-23T03:00:00.000Z,2024-10-23T03:00:00.000Z,3938,2926,2
4670,2025-01-12T03:00:00.000Z,01:00:00,"Sin anamnesis",2025-01-12T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2025-01-12T03:00:00.000Z,2025-01-12T03:00:00.000Z,3944,2933,2
4671,2024-10-28T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-28T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-28T03:00:00.000Z,2024-10-28T03:00:00.000Z,3949,2938,2
4672,2024-10-28T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-10-28T03:00:00.000Z,"Sin eog",KC,0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-10-28T03:00:00.000Z,2024-10-28T03:00:00.000Z,3949,2938,2
4673,2024-12-16T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-12-16T03:00:00.000Z,"Sin eog","Rabia y triple",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-12-16T03:00:00.000Z,2024-12-16T03:00:00.000Z,3961,2952,2
4674,2024-11-08T03:00:00.000Z,01:00:00,"Sin anamnesis",2024-11-08T03:00:00.000Z,"Sin eog","SEXTUPLE Y RABIA",0,0,"Sin referencia","Sin referencia",Administrador,TRUE,TRUE,2024-11-08T03:00:00.000Z,2024-11-08T03:00:00.000Z,3975,2966,2
